alpha,beta,delta,gamma,type,name,hurst,obs,date_min,date_max,stdev,avg,kurtosis,skewness,min,max,q_1,q_2_5,q_5,q_10,q_25,q_50,q_75,q_90,q_95,q_97_5,q_99,cv,range,std_range,var_01,var_025,var_05,var_10,es_01,es_025,es_05,es_10,rho,Factor1,Factor2,Factor3
1.76699844,0.086077859,-0.190801044,1.029928112,Stock,IFF,0.418963135,1005,10/21/2014,10/16/2018,0.013473793,0.000354497,17.53985125,-1.595138518,-0.137739401,0.070101265,-0.035921089,-0.023812345,-0.019508744,-0.013820197,-0.006121833,0.000422912,0.007505853,0.013784395,0.020024492,0.023393415,0.031730564,38.00815294,0.207840667,15.42554976,0.035921089,0.023812345,0.019508744,0.013820197,0.058666576,0.040881378,0.031254309,0.023834457,-0.071228857,-0.171035279,0.428598536,-1.509391849
1.677446213,-0.014793883,0.118103842,1.076486553,Stock,ILMN,0.513331846,1005,10/21/2014,10/16/2018,0.024478231,0.000682534,35.03824532,-2.461074979,-0.285142694,0.153605513,-0.05701264,-0.041560823,-0.031174152,-0.020704946,-0.009405772,0.000353235,0.011117653,0.025039697,0.033485423,0.041741614,0.062564545,35.86375163,0.438748207,17.92401583,0.05701264,0.041560823,0.031174152,0.020704946,0.112733021,0.074775621,0.055372561,0.040456887,-0.046506468,0.382426271,1.264300364,-0.412781403
1.792784915,-0.056938415,0.121895284,1.038668729,Stock,INCY,0.537362097,1005,10/21/2014,10/16/2018,0.028283718,0.000244082,9.380781274,-0.869051644,-0.260488138,0.122113849,-0.071787022,-0.051452839,-0.040843665,-0.030007052,-0.014510492,0.000505208,0.015484444,0.03070329,0.043896076,0.053817318,0.073188046,115.8780074,0.382601988,13.52728778,0.071787022,0.051452839,0.040843665,0.030007052,0.115659191,0.083629772,0.065163981,0.049935207,0.030945489,0.839608807,0.008980978,0.377644105
1.736288377,-0.055276267,-0.118239818,1.094553349,Stock,INFO,0.415658161,1005,10/21/2014,10/16/2018,0.012563149,0.000822512,16.58499337,1.153038444,-0.090311349,0.127792619,-0.027704774,-0.020923084,-0.017126456,-0.013082852,-0.00522072,0.000682028,0.006532737,0.013203378,0.019491602,0.025281019,0.033406792,15.27412878,0.218103968,17.36061345,0.027704774,0.020923084,0.017126456,0.013082852,0.041199791,0.030961322,0.02509376,0.019995704,-0.004294341,-0.329072432,-0.302433379,-0.755824246
1.793894343,0.032722556,-0.164410281,1.052990994,Stock,INTC,0.503626434,1005,10/21/2014,10/16/2018,0.01534587,0.000372947,5.661792055,-0.134735007,-0.095432423,0.100314756,-0.038318865,-0.030243684,-0.023498408,-0.016946627,-0.007815084,0.000754318,0.008438868,0.0167726,0.023800508,0.030269564,0.037440996,41.14754179,0.195747179,12.75569128,0.038318865,0.030243684,0.023498408,0.016946627,0.056669212,0.043425863,0.034963826,0.027335251,-0.049996215,-0.004939199,-0.306857093,-0.890226127
1.680189937,0.105214853,-0.040206754,1.103342088,Stock,INTU,0.418547917,1005,10/21/2014,10/16/2018,0.013967205,0.000970471,14.85733849,-1.043822893,-0.142271658,0.081230977,-0.038703711,-0.024746473,-0.019434579,-0.013184475,-0.004739106,0.001244426,0.007656768,0.014985764,0.020021663,0.027825287,0.033879607,14.3921976,0.223502635,16.00195841,0.038703711,0.024746473,0.019434579,0.013184475,0.059249105,0.042734978,0.032400084,0.02428816,0.014191628,-0.378183683,0.48850482,-0.043053865
1.837061446,0.155354951,-0.149649494,1.044005567,Stock,IP,0.632798759,1005,10/21/2014,10/16/2018,0.014654604,-0.000108522,4.603601705,-0.810901135,-0.112242821,0.050769916,-0.045365728,-0.030175986,-0.023311943,-0.016377132,-0.007931646,0.000174227,0.008459051,0.016955441,0.020979126,0.028516845,0.033383072,-135.0386226,0.163012737,11.12365344,0.045365728,0.030175986,0.023311943,0.016377132,0.057442757,0.045804656,0.036112859,0.028043298,0.006151656,-0.282957957,-0.220787235,0.738231692
1.814473511,0.141926875,-0.237296053,1.053037099,Stock,IPG,0.410211447,1005,10/21/2014,10/16/2018,0.014969071,0.000230079,10.92309599,-0.929323579,-0.143130927,0.097272132,-0.039409741,-0.030418749,-0.024108771,-0.016328991,-0.007305969,0.00090366,0.008661675,0.017031436,0.022063197,0.026481737,0.033471686,65.06047223,0.240403059,16.05998548,0.039409741,0.03041875,0.024108771,0.016328991,0.059563971,0.044084068,0.035643332,0.027500315,-0.000031321,-0.108267922,0.027864318,-0.72699435
1.689827648,0.318480304,-0.410055082,1.092278329,Stock,IPGP,0.580382461,1005,10/21/2014,10/16/2018,0.023012481,0.000760944,40.34575361,-3.092313792,-0.312874197,0.11630712,-0.052029426,-0.042931219,-0.032998603,-0.02144201,-0.008114118,0.001889718,0.011469483,0.02185941,0.028879582,0.039624927,0.054756204,30.24201594,0.429181317,18.64993714,0.052029426,0.042931219,0.032998603,0.02144201,0.106451201,0.071690322,0.05474853,0.040445175,0.019322821,0.042252454,1.497586616,1.037248463
1.817049219,0.121594943,-0.169974909,1.060054844,Stock,IQV,0.488735898,1005,10/21/2014,10/16/2018,0.013730679,0.00085692,2.295482637,-0.219996515,-0.062775934,0.061041746,-0.036686128,-0.029613677,-0.022414303,-0.014457119,-0.006470233,0.00099212,0.008640366,0.016091783,0.022087918,0.028415823,0.03819452,16.02328791,0.12381768,9.01759327,0.036686128,0.029613677,0.022414303,0.014457119,0.046318779,0.038541553,0.032098195,0.024849261,0.033044869,-0.297627455,-0.376673103,0.231943587
1.808733641,0.025351289,0.170559626,1.051023225,Stock,IR,0.526068782,1005,10/21/2014,10/16/2018,0.013311672,0.000544191,2.986074004,-0.434780667,-0.068443555,0.057642109,-0.039179142,-0.029956805,-0.020401814,-0.014377973,-0.00639143,0.000447778,0.008150676,0.015868626,0.0217968,0.027160346,0.032713503,24.46139534,0.126085665,9.471812907,0.039179142,0.029956806,0.020401814,0.014377973,0.050133161,0.040407869,0.032006424,0.024417678,-0.006894175,-0.266713303,-0.283752248,-0.070076312
1.826212212,0.363575098,-0.760162617,1.086876698,Stock,IRM,0.536867356,1005,10/21/2014,10/16/2018,0.014393095,-0.000030178,2.116332667,-0.585608076,-0.073919041,0.053704215,-0.040641019,-0.033138419,-0.026553739,-0.017668916,-0.007264575,0.001045752,0.008608346,0.015927451,0.020161484,0.027092785,0.034546761,-476.9466194,0.127623256,8.866977804,0.040641019,0.033138419,0.026553739,0.017668916,0.052626057,0.042715013,0.036121586,0.028801726,0.078318429,-0.380184792,-0.267572777,1.223002391
1.75201779,0.013482036,-0.164678376,1.095329644,Stock,ISRG,0.53846858,1005,10/21/2014,10/16/2018,0.014253453,0.001204847,4.323205182,0.16411976,-0.069711607,0.084963488,-0.036422725,-0.026441231,-0.021081283,-0.015025678,-0.005688295,0.001401642,0.008484713,0.016312046,0.023790291,0.028844602,0.04038558,11.83009568,0.154675095,10.85176331,0.036422725,0.026441231,0.021081283,0.015025678,0.049704038,0.038791279,0.031140116,0.024668081,-0.041413144,-0.168619574,-0.334559898,-0.4272589
1.780863316,0.087315057,-0.189538413,1.018074898,Stock,IT,0.400216512,1005,10/21/2014,10/16/2018,0.013115147,0.000705626,11.48608504,-0.577201029,-0.116899285,0.086934066,-0.038083353,-0.025131672,-0.018105504,-0.01325379,-0.005836365,0.00093233,0.007910089,0.01452754,0.019142662,0.023532512,0.028094928,18.58654789,0.203833351,15.54182763,0.038083353,0.025131672,0.018105504,0.013253791,0.052330398,0.03925008,0.030365429,0.022912908,0.018693165,-0.337310423,0.053384463,-0.428406445
1.763828936,0.165943562,-0.214936707,1.090096412,Stock,ITW,0.616847161,1005,10/21/2014,10/16/2018,0.01162209,0.000464933,4.711658143,-0.836756387,-0.07491497,0.045472718,-0.033057371,-0.025373579,-0.018060363,-0.012570397,-0.004688874,0.000757073,0.007055739,0.012767569,0.017905818,0.022774953,0.027605711,24.99736177,0.120387688,10.3585236,0.033057371,0.025373579,0.018060363,0.012570397,0.047496456,0.036404677,0.02901783,0.022219007,-0.005273936,-0.571676,-0.019735392,0.74028979
1.805539575,0.119220605,-0.388517029,1.131473322,Stock,IVZ,0.599517246,1005,10/21/2014,10/16/2018,0.016699186,-0.000577515,7.426876674,-0.938425564,-0.147030053,0.057803746,-0.046288679,-0.035688842,-0.027921277,-0.021008644,-0.008425991,0,0.008424058,0.018326966,0.025717172,0.030781663,0.040448377,-28.91559084,0.204833799,12.26609472,0.046288679,0.035688842,0.027921277,0.021008644,0.063342538,0.049410408,0.040430866,0.032232999,0.040926914,-0.199388148,-0.064507122,1.118672005
1.916977519,0.176401845,-0.826778269,1.058584227,Stock,JBHT,0.487178793,1005,10/21/2014,10/16/2018,0.01293936,0.000417526,1.043128543,-0.117784514,-0.04804575,0.060055917,-0.032504487,-0.02698221,-0.022043132,-0.015384056,-0.007177641,0.000336615,0.008352799,0.016544953,0.02017879,0.025086289,0.030580476,30.99057101,0.108101666,8.354483001,0.032504487,0.02698221,0.022043133,0.015384056,0.039201608,0.033679139,0.02895972,0.023643518,0.015376085,-0.262007475,-0.690242426,-0.335600688
1.82039748,0.131511393,-0.334971742,1.055084236,Stock,JCI,0.517993299,1005,10/21/2014,10/16/2018,0.014300781,-0.00021179,6.462111498,-0.045684547,-0.081872489,0.110089435,-0.037882279,-0.027489363,-0.0227529,-0.015967424,-0.007793488,0.000242561,0.007615796,0.015798825,0.020232618,0.025116051,0.031656028,-67.52337903,0.191961924,13.42317785,0.037882279,0.027489363,0.0227529,0.015967424,0.054695031,0.041472488,0.033346096,0.02623329,0.030884597,-0.300651791,-0.307882288,0.327289682
1.774722128,0.062245547,-0.152970902,1.081053175,Stock,JEC,0.443774999,1005,10/21/2014,10/16/2018,0.015907856,0.00049055,4.404261912,0.420250225,-0.066775802,0.093872456,-0.039294072,-0.032511487,-0.024472873,-0.017094494,-0.007365523,0.0002224,0.008950123,0.017348638,0.02473453,0.031372242,0.044908125,32.42862889,0.160648258,10.09867413,0.039294072,0.032511488,0.024472873,0.017094494,0.050603473,0.0417314,0.035492259,0.027929118,0.049993652,-0.151059454,-0.412128949,0.206990985
1.798511338,0.12951064,-0.23363315,1.07999065,Stock,JNJ,0.474883997,1005,10/21/2014,10/16/2018,0.009572925,0.000318036,3.450824139,-0.236426855,-0.054402149,0.048394887,-0.028413895,-0.019866851,-0.015148911,-0.010534782,-0.004378938,0.000236241,0.005713802,0.010888645,0.015010237,0.018139838,0.025987787,30.10014067,0.102797036,10.73830958,0.028413895,0.019866851,0.015148911,0.010534782,0.034606482,0.027620789,0.022484937,0.017552164,-0.041425835,-0.48917112,-0.295327587,-0.840277341
1.634209265,0.224416026,-0.052653618,1.085133687,Stock,JNPR,0.472062816,1005,10/21/2014,10/16/2018,0.017152273,0.000364503,13.29281528,-1.299624018,-0.166917162,0.097530659,-0.063112464,-0.03560316,-0.025171363,-0.016642967,-0.006178307,0.001117564,0.008670575,0.016939542,0.022655426,0.030463445,0.043790247,47.05664207,0.26444782,15.41765442,0.063112464,0.03560316,0.025171363,0.016642967,0.079953982,0.058850736,0.044113789,0.032097909,-0.070715422,0.092800264,0.630179121,-0.832062777
1.745040555,0.04280453,0.276440427,1.10358395,Stock,JPM,0.499141142,1005,10/21/2014,10/16/2018,0.013327224,0.000648076,3.516291448,-0.085542134,-0.072008535,0.079999258,-0.038869264,-0.027673956,-0.021078768,-0.014150783,-0.005683423,0.000261555,0.007547154,0.015779835,0.021403212,0.028807955,0.034650636,20.56428163,0.152007792,11.40581093,0.038869264,0.027673956,0.021078769,0.014150783,0.047003212,0.038217842,0.031477311,0.024158409,-0.012164044,-0.26894826,-0.233711266,-0.168294436
1.70504956,0.068474364,0.013211403,1.018286507,Stock,JWN,0.567986739,1005,10/21/2014,10/16/2018,0.021571208,-0.000112663,8.779495449,-0.882087388,-0.162324356,0.123969777,-0.069711268,-0.042894777,-0.030985045,-0.022824024,-0.010123593,0.000349546,0.01119254,0.022647505,0.029849109,0.039623965,0.055139775,-191.4674011,0.286294134,13.27204896,0.069711268,0.042894777,0.030985045,0.022824024,0.096946793,0.071286736,0.053595324,0.040065911,0.027096061,0.228595759,0.280625895,0.905317841
1.748719975,0.077267572,-0.19379343,1.158754636,Stock,K,0.576049112,1005,10/21/2014,10/16/2018,0.011570161,0.000122482,2.708092105,-0.023427455,-0.055793255,0.06031482,-0.02956318,-0.024525272,-0.019713899,-0.013172515,-0.005309747,0.000423326,0.005835283,0.012627602,0.019138607,0.024319219,0.031234865,94.46434652,0.116108074,10.03513053,0.02956318,0.024525272,0.019713899,0.013172515,0.038805198,0.031734709,0.026970134,0.021563616,-0.01408194,-0.493021821,-0.294160896,0.314954316
1.843495361,0.11785745,-0.024255688,1.024961926,Stock,KEY,0.52285627,1005,10/21/2014,10/16/2018,0.016284314,0.000394385,2.621550159,-0.333693641,-0.079834222,0.073470531,-0.048462707,-0.033385236,-0.025718529,-0.017145407,-0.008563696,0.000503398,0.010176213,0.019205035,0.023953241,0.03127932,0.042635232,41.29038297,0.153304754,9.414258988,0.048462707,0.033385236,0.025718529,0.017145407,0.060206668,0.047360128,0.038278436,0.029872238,-0.006222086,0.016631553,-0.417086293,-0.248532582
1.75320821,0.140335443,-0.260908066,1.112547298,Stock,KHC,0.510804539,828,7/7/2015,10/16/2018,0.013330046,-0.000331655,6.884837969,0.746626865,-0.046890131,0.101974896,-0.036456836,-0.027149755,-0.022280806,-0.015387618,-0.007002365,-0.000384967,0.006018847,0.0135394,0.019470373,0.026340657,0.036711483,-40.19255906,0.148865028,11.16763007,0.036456836,0.027149755,0.022280806,0.015387618,0.041511333,0.035195854,0.029802132,0.024159109,0.005279296,-0.31022507,-0.43778271,0.037087975
1.901114391,0.246367405,-1.697433261,1.067539686,Stock,KIM,0.603549224,1005,10/21/2014,10/16/2018,0.014462553,-0.000421252,1.323411783,-0.255422967,-0.062435471,0.062827331,-0.039772755,-0.030503411,-0.025462139,-0.019498402,-0.008847793,0.000589161,0.008256426,0.016215503,0.020897289,0.026972028,0.031717177,-34.33234184,0.125262802,8.661181738,0.039772755,0.030503411,0.025462139,0.019498402,0.046778695,0.039277452,0.033772471,0.028026459,0.024212494,-0.252064765,-0.633930292,0.583790369
1.683276311,0.341025312,-0.282098966,1.063780191,Stock,KLAC,0.585408867,1005,10/21/2014,10/16/2018,0.019048755,0.000288537,27.97875094,-1.388519648,-0.223351431,0.172182429,-0.053230891,-0.035984706,-0.028706227,-0.017957703,-0.007352019,0.001709252,0.009664809,0.01785154,0.022989555,0.030857167,0.040168309,66.01842745,0.39553386,20.76428948,0.053230891,0.035984706,0.028706227,0.017957703,0.084528983,0.060561566,0.046642344,0.034772215,-0.044750299,0.01139627,0.776110823,0.046193221
1.815226961,0.14575926,-0.505239392,1.074068567,Stock,KMB,0.489579063,1005,10/21/2014,10/16/2018,0.010971667,6.04E-05,3.591888098,-0.269654982,-0.063586441,0.052745798,-0.029171807,-0.022174989,-0.017632241,-0.012739026,-0.005499704,0.000437147,0.006265643,0.011993898,0.016447519,0.020333117,0.0270145,181.6076547,0.116332239,10.60296804,0.029171808,0.022174989,0.017632241,0.012739026,0.040571587,0.031619963,0.025713269,0.020454096,0.027340992,-0.557322579,-0.283209637,0.204832489
1.688356929,0.086097259,-0.110856239,1.068975448,Stock,KMI,0.709345368,1005,10/21/2014,10/16/2018,0.020269102,-0.000736605,6.893845636,0.213752977,-0.135461752,0.144709319,-0.053389944,-0.043102209,-0.032504623,-0.021856042,-0.010224091,-0.000620764,0.009058513,0.019830072,0.028770311,0.040495925,0.056478604,-27.51690544,0.280171071,13.82256961,0.053389944,0.043102209,0.032504623,0.021856042,0.07311927,0.058576481,0.048049002,0.037231803,0.037217251,-0.023648032,-0.156679631,1.929251452
1.786163501,0.049778114,-0.042608512,1.046327683,Stock,KMX,0.438967588,2010,10/21/2014,10/16/2018,0.018254184,0.000405419,5.172686691,0.456330785,-0.085667572,0.121014947,-0.045210391,-0.036156917,-0.028845937,-0.019108283,-0.009307388,0.000336191,0.010069495,0.020020491,0.027666191,0.037794416,0.045739098,45.02553577,0.206682519,11.32247357,0.045210391,0.036156917,0.028845937,0.019108283,0.059802128,0.048529128,0.040060086,0.031601966,-0.02058449,0.244673419,-0.484282401,-0.955949019
1.808112563,0.179316701,-0.061021411,1.107981959,Stock,KO,0.417602828,1005,10/21/2014,10/16/2018,0.008612277,4.93E-05,4.849204494,-0.90598876,-0.062185113,0.028315292,-0.025475904,-0.017883918,-0.014475476,-0.009414954,-0.004151716,0.000235409,0.004769183,0.009975747,0.013014383,0.015855893,0.019590179,174.6052871,0.090500406,10.50830237,0.025475904,0.017883918,0.014475476,0.009414954,0.035322443,0.026882162,0.021479516,0.016610491,0.016951887,-0.705429512,-0.026979841,-0.275313924
1.633268227,0.135153694,0.025328889,0.975108677,Stock,KORS,0.554130951,1005,10/21/2014,10/16/2018,0.023995194,-0.000131915,31.32803312,-0.740217676,-0.277011365,0.21440124,-0.07640391,-0.044612654,-0.029957752,-0.020502639,-0.010061106,0.000439049,0.010692484,0.020949297,0.027226859,0.03564791,0.047965251,-181.8989225,0.491412604,20.47962604,0.07640391,0.044612654,0.029957752,0.020502639,0.113032097,0.078825175,0.057602644,0.041004663,0.072657556,0.095296456,0.952547797,1.569622757
1.721418662,0.085328826,-0.027038824,1.008444319,Stock,KR,0.59207369,1005,10/21/2014,10/16/2018,0.01805326,2.88E-05,23.91855697,-2.323919035,-0.209368399,0.092946113,-0.048885589,-0.033445963,-0.024524356,-0.01661925,-0.007769268,0.00070327,0.009637366,0.017799096,0.023521037,0.032898557,0.044001432,627.6621493,0.302314512,16.74570219,0.048885589,0.033445963,0.024524356,0.01661925,0.090331594,0.060305036,0.044602655,0.032486905,0.09139942,-0.419431899,0.978357445,2.130812933
1.744368264,0.160927093,-0.164351097,1.031542763,Stock,KSS,0.575864412,1005,10/21/2014,10/16/2018,0.023455274,0.000242578,16.16736213,-1.627678225,-0.211025741,0.149860233,-0.06636015,-0.046341266,-0.033062306,-0.023336276,-0.010165195,0.001293159,0.012921955,0.024593945,0.031051621,0.040343814,0.047858336,96.69153764,0.360885974,15.3861331,0.06636015,0.046341266,0.033062306,0.023336276,0.109938492,0.077301159,0.058593195,0.043365908,-0.018629089,0.419063423,0.553042947,0.178612365
1.820991056,0.101171308,-0.206587794,1.065984515,Stock,KSU,0.603891907,1005,10/21/2014,10/16/2018,0.016460606,-0.00010008,5.88598985,-0.896082761,-0.115193195,0.06332217,-0.046169923,-0.033494442,-0.02662835,-0.018645969,-0.00851939,0.000456125,0.009182128,0.018649473,0.025100519,0.030437141,0.038118373,-164.4737155,0.178515365,10.84500579,0.046169923,0.033494442,0.02662835,0.018645969,0.066761897,0.050316835,0.0399745,0.030984446,-0.000055302,-0.109194077,-0.130185462,0.48361439
1.69893796,0.05325406,0.051547448,0.993233611,Stock,LB,0.533845907,1005,10/21/2014,10/16/2018,0.021913019,-0.000780553,13.27289656,-1.911366735,-0.172086861,0.104548125,-0.071871545,-0.043283395,-0.029311696,-0.022104286,-0.010664534,0,0.010547591,0.021106237,0.028427157,0.037798933,0.047044789,-28.07371557,0.276634987,12.62422968,0.071871545,0.043283395,0.029311696,0.022104286,0.119191011,0.080253555,0.057473222,0.041630568,0.018998143,0.228674887,0.816187917,0.674595283
1.792201505,0.179188581,-0.39222554,1.028381307,Stock,LEG,0.456846939,1005,10/21/2014,10/16/2018,0.012620388,0.000125477,4.071744395,-0.310827648,-0.067551241,0.077667193,-0.039372203,-0.026923734,-0.01978768,-0.013847486,-0.006340421,0.00069901,0.007443117,0.013619303,0.017948278,0.02250019,0.031500426,100.5791193,0.145218434,11.50665358,0.039372203,0.026923734,0.01978768,0.013847486,0.048168481,0.038638139,0.030833665,0.023591074,-0.019582638,-0.257306195,-0.226243189,-0.657760141
1.848355365,0.13216448,-0.295962573,1.109551177,Stock,LEN,0.576401157,1005,10/21/2014,10/16/2018,0.016455118,4.31E-05,2.238079689,-0.098495802,-0.074376921,0.095644524,-0.042162268,-0.036507083,-0.028454953,-0.018608167,-0.008495879,0.000425134,0.009366084,0.019613454,0.025927779,0.031199756,0.040814114,382.1008284,0.170021446,10.33243526,0.042162268,0.036507083,0.028454953,0.018608168,0.05282247,0.044768022,0.038712799,0.030962428,0.00961801,-0.050169632,-0.548163546,0.298683933
1.786094068,0.035359315,0.211943854,1.064696133,Stock,LH,0.474931348,1005,10/21/2014,10/16/2018,0.012424773,0.000560016,5.895607537,-0.786992444,-0.090294279,0.05042647,-0.032062289,-0.023692463,-0.018795191,-0.012353648,-0.005627258,0.00047123,0.007327337,0.014845575,0.01939529,0.024919926,0.033077502,22.18646286,0.14072075,11.32582048,0.032062289,0.023692463,0.018795191,0.012353648,0.051323118,0.037756652,0.02943338,0.022326308,-0.025558761,-0.327069741,-0.041132917,-0.565747718
1.756542212,0.162631978,-0.442539907,1.023365217,Stock,LKQ,0.50133363,1005,10/21/2014,10/16/2018,0.015662573,0.000104761,37.40249591,-2.977806678,-0.211637771,0.069203987,-0.039099631,-0.029199123,-0.021842759,-0.01535414,-0.00726853,0.001078668,0.007965631,0.015052673,0.020619322,0.026478125,0.033268285,149.5074165,0.280841757,17.93075477,0.039099631,0.029199123,0.021842759,0.01535414,0.071059779,0.04967212,0.037640316,0.028106008,-0.027737653,-0.289229833,1.189236893,-0.250151232
1.760664893,-0.047961184,0.001872426,1.064983447,Stock,LLL,0.439646093,1005,10/21/2014,10/16/2018,0.012843825,0.000697389,14.08782401,0.749123495,-0.077848253,0.120763822,-0.029411466,-0.0229917,-0.016864133,-0.012572907,-0.00557417,0.000632509,0.006953822,0.014157687,0.019374339,0.023621573,0.031323853,18.41700975,0.198612076,15.46362322,0.029411466,0.0229917,0.016864133,0.012572907,0.047502482,0.034656782,0.027160276,0.020999903,0.020601116,-0.387901357,-0.240395507,-0.25516187
1.714247546,-0.006071074,0.160735954,1.069999557,Stock,LLY,0.526010329,1005,10/21/2014,10/16/2018,0.014006134,0.000562268,7.17378272,-0.595368087,-0.111094021,0.063427849,-0.036793761,-0.027150975,-0.021634728,-0.013776035,-0.006317564,0.000403931,0.007292086,0.016023471,0.022498174,0.027898956,0.04004487,24.91005277,0.17452187,12.46038828,0.036793761,0.027150975,0.021634728,0.013776035,0.057366404,0.041791209,0.03287339,0.024863851,-0.042388768,-0.223423929,0.057623171,-0.32212996
1.777699354,0.18024881,-0.154272383,1.079000719,Stock,LMT,0.391307543,1005,10/21/2014,10/16/2018,0.010593788,0.000649412,5.054625583,-0.134566497,-0.063639177,0.071069702,-0.030876932,-0.021740605,-0.016775243,-0.011200971,-0.004780224,0.000737613,0.006140948,0.01255241,0.016021103,0.021074672,0.025497535,16.31290167,0.134708879,12.71583712,0.030876932,0.021740605,0.016775243,0.011200971,0.038417835,0.030468638,0.024876503,0.019250823,0.024638274,-0.508802068,-0.191835014,-0.366567786
1.74820798,0.253739719,-0.220491576,1.093386878,Stock,LNC,0.594790951,1005,10/21/2014,10/16/2018,0.018056463,0.000290633,6.643250106,-0.86220437,-0.1426848,0.088102657,-0.050773779,-0.040343206,-0.030116682,-0.019964756,-0.00758019,0.00071635,0.010321092,0.018789938,0.026101789,0.03482457,0.045436374,62.12796182,0.230787457,12.78143215,0.050773779,0.040343206,0.030116682,0.019964757,0.072243613,0.055996291,0.044920061,0.034544096,0.003732242,-0.007496046,0.046373329,0.672939999
1.873738312,0.209040326,-0.958734788,1.069996049,Stock,LNT,0.454333028,1005,10/21/2014,10/16/2018,0.010957137,0.00037241,1.942473816,-0.555777829,-0.051968555,0.047409891,-0.031852427,-0.023284847,-0.018112594,-0.013401909,-0.005490794,0.001026377,0.007047575,0.01336245,0.017022277,0.020153243,0.02436611,29.42227956,0.099378446,9.069745626,0.031852427,0.023284847,0.018112594,0.013401909,0.040144083,0.032065896,0.026194711,0.02085021,0.015002586,-0.44727244,-0.37807824,-0.340592512
1.76358608,0.061778657,-0.340646214,1.028865345,Stock,LOW,0.48268528,1005,10/21/2014,10/16/2018,0.014274294,0.000680354,6.186151966,0.250808821,-0.066914644,0.099172333,-0.040171848,-0.029839886,-0.019690211,-0.015422214,-0.006574177,0.001351281,0.008351242,0.015801194,0.020922363,0.025933412,0.03449843,20.98068998,0.166086977,11.63538978,0.040171849,0.029839886,0.019690211,0.015422214,0.051306994,0.041476951,0.032396838,0.024918347,-0.064059787,-0.045509042,-0.327482261,-1.173311811
